month,paper_count,mention_count,share_pct,rolling_12m_pct,series_key,series_label,series_kind
1987-02-01,137,2,1.4598540145985401,0.12165450121654502,core_top_100,core 100,journal_cutoff
1987-03-01,134,0,0.0,0.12165450121654502,core_top_100,core 100,journal_cutoff
1987-04-01,69,1,1.4492753623188406,0.24242744807644842,core_top_100,core 100,journal_cutoff
1987-05-01,63,0,0.0,0.24242744807644842,core_top_100,core 100,journal_cutoff
1987-06-01,135,2,1.4814814814814816,0.3658842381999052,core_top_100,core 100,journal_cutoff
1987-07-01,87,0,0.0,0.3658842381999052,core_top_100,core 100,journal_cutoff
1987-08-01,104,0,0.0,0.3658842381999052,core_top_100,core 100,journal_cutoff
1987-09-01,125,0,0.0,0.3658842381999052,core_top_100,core 100,journal_cutoff
1987-10-01,93,0,0.0,0.3658842381999052,core_top_100,core 100,journal_cutoff
1987-11-01,91,0,0.0,0.3658842381999052,core_top_100,core 100,journal_cutoff
1987-12-01,117,1,0.8547008547008548,0.43710930942497644,core_top_100,core 100,journal_cutoff
1988-01-01,235,0,0.0,0.43710930942497644,core_top_100,core 100,journal_cutoff
1988-02-01,97,0,0.0,0.3154548082084314,core_top_100,core 100,journal_cutoff
1988-03-01,135,0,0.0,0.3154548082084314,core_top_100,core 100,journal_cutoff
1988-04-01,63,0,0.0,0.19468186134852802,core_top_100,core 100,journal_cutoff
1988-05-01,87,0,0.0,0.19468186134852802,core_top_100,core 100,journal_cutoff
1988-06-01,127,0,0.0,0.07122507122507123,core_top_100,core 100,journal_cutoff
1988-07-01,92,0,0.0,0.07122507122507123,core_top_100,core 100,journal_cutoff
1988-08-01,96,0,0.0,0.07122507122507123,core_top_100,core 100,journal_cutoff
1988-09-01,133,0,0.0,0.07122507122507123,core_top_100,core 100,journal_cutoff
1988-10-01,76,0,0.0,0.07122507122507123,core_top_100,core 100,journal_cutoff
1988-11-01,112,0,0.0,0.07122507122507123,core_top_100,core 100,journal_cutoff
1988-12-01,99,0,0.0,0.0,core_top_100,core 100,journal_cutoff
1989-01-01,244,0,0.0,0.0,core_top_100,core 100,journal_cutoff
1989-02-01,94,0,0.0,0.0,core_top_100,core 100,journal_cutoff
1989-03-01,126,0,0.0,0.0,core_top_100,core 100,journal_cutoff
1989-04-01,95,0,0.0,0.0,core_top_100,core 100,journal_cutoff
1989-05-01,114,0,0.0,0.0,core_top_100,core 100,journal_cutoff
1989-06-01,106,0,0.0,0.0,core_top_100,core 100,journal_cutoff
1989-07-01,114,0,0.0,0.0,core_top_100,core 100,journal_cutoff
1989-08-01,94,0,0.0,0.0,core_top_100,core 100,journal_cutoff
1989-09-01,113,0,0.0,0.0,core_top_100,core 100,journal_cutoff
1989-10-01,90,1,1.1111111111111112,0.0925925925925926,core_top_100,core 100,journal_cutoff
1989-11-01,112,0,0.0,0.0925925925925926,core_top_100,core 100,journal_cutoff
1989-12-01,120,0,0.0,0.0925925925925926,core_top_100,core 100,journal_cutoff
1990-01-01,275,0,0.0,0.0925925925925926,core_top_100,core 100,journal_cutoff
1990-02-01,107,0,0.0,0.0925925925925926,core_top_100,core 100,journal_cutoff
1990-03-01,128,0,0.0,0.0925925925925926,core_top_100,core 100,journal_cutoff
1990-04-01,81,0,0.0,0.0925925925925926,core_top_100,core 100,journal_cutoff
1990-05-01,106,0,0.0,0.0925925925925926,core_top_100,core 100,journal_cutoff
1990-06-01,150,0,0.0,0.0925925925925926,core_top_100,core 100,journal_cutoff
1990-07-01,96,0,0.0,0.0925925925925926,core_top_100,core 100,journal_cutoff
1990-08-01,123,0,0.0,0.0925925925925926,core_top_100,core 100,journal_cutoff
1990-09-01,135,0,0.0,0.0925925925925926,core_top_100,core 100,journal_cutoff
1990-10-01,81,0,0.0,0.0,core_top_100,core 100,journal_cutoff
1990-11-01,124,0,0.0,0.0,core_top_100,core 100,journal_cutoff
1990-12-01,123,0,0.0,0.0,core_top_100,core 100,journal_cutoff
1991-01-01,244,1,0.4098360655737705,0.03415300546448088,core_top_100,core 100,journal_cutoff
1991-02-01,125,0,0.0,0.03415300546448088,core_top_100,core 100,journal_cutoff
1991-03-01,97,0,0.0,0.03415300546448088,core_top_100,core 100,journal_cutoff
1991-04-01,114,0,0.0,0.03415300546448088,core_top_100,core 100,journal_cutoff
1991-05-01,125,0,0.0,0.03415300546448088,core_top_100,core 100,journal_cutoff
1991-06-01,114,0,0.0,0.03415300546448088,core_top_100,core 100,journal_cutoff
1991-07-01,137,0,0.0,0.03415300546448088,core_top_100,core 100,journal_cutoff
1991-08-01,116,0,0.0,0.03415300546448088,core_top_100,core 100,journal_cutoff
1991-09-01,127,0,0.0,0.03415300546448088,core_top_100,core 100,journal_cutoff
1991-10-01,111,0,0.0,0.03415300546448088,core_top_100,core 100,journal_cutoff
1991-11-01,137,0,0.0,0.03415300546448088,core_top_100,core 100,journal_cutoff
1991-12-01,112,0,0.0,0.03415300546448088,core_top_100,core 100,journal_cutoff
1992-01-01,299,0,0.0,0.0,core_top_100,core 100,journal_cutoff
1992-02-01,109,0,0.0,0.0,core_top_100,core 100,journal_cutoff
1992-03-01,78,0,0.0,0.0,core_top_100,core 100,journal_cutoff
1992-04-01,129,0,0.0,0.0,core_top_100,core 100,journal_cutoff
1992-05-01,137,0,0.0,0.0,core_top_100,core 100,journal_cutoff
1992-06-01,115,0,0.0,0.0,core_top_100,core 100,journal_cutoff
1992-07-01,127,0,0.0,0.0,core_top_100,core 100,journal_cutoff
1992-08-01,119,0,0.0,0.0,core_top_100,core 100,journal_cutoff
1992-09-01,118,0,0.0,0.0,core_top_100,core 100,journal_cutoff
1992-10-01,88,0,0.0,0.0,core_top_100,core 100,journal_cutoff
1992-11-01,136,0,0.0,0.0,core_top_100,core 100,journal_cutoff
1992-12-01,127,0,0.0,0.0,core_top_100,core 100,journal_cutoff
1993-01-01,351,0,0.0,0.0,core_top_100,core 100,journal_cutoff
1993-02-01,137,0,0.0,0.0,core_top_100,core 100,journal_cutoff
1993-03-01,101,0,0.0,0.0,core_top_100,core 100,journal_cutoff
1993-04-01,122,1,0.819672131147541,0.06830601092896176,core_top_100,core 100,journal_cutoff
1993-05-01,129,0,0.0,0.06830601092896176,core_top_100,core 100,journal_cutoff
1993-06-01,121,0,0.0,0.06830601092896176,core_top_100,core 100,journal_cutoff
1993-07-01,117,0,0.0,0.06830601092896176,core_top_100,core 100,journal_cutoff
1993-08-01,135,0,0.0,0.06830601092896176,core_top_100,core 100,journal_cutoff
1993-09-01,123,0,0.0,0.06830601092896176,core_top_100,core 100,journal_cutoff
1993-10-01,96,0,0.0,0.06830601092896176,core_top_100,core 100,journal_cutoff
1993-11-01,120,1,0.8333333333333334,0.13775045537340622,core_top_100,core 100,journal_cutoff
1993-12-01,119,0,0.0,0.13775045537340622,core_top_100,core 100,journal_cutoff
1994-01-01,307,1,0.32573289902280134,0.1648948636253063,core_top_100,core 100,journal_cutoff
1994-02-01,131,0,0.0,0.1648948636253063,core_top_100,core 100,journal_cutoff
1994-03-01,112,0,0.0,0.1648948636253063,core_top_100,core 100,journal_cutoff
1994-04-01,140,0,0.0,0.09658885269634455,core_top_100,core 100,journal_cutoff
1994-05-01,150,0,0.0,0.09658885269634455,core_top_100,core 100,journal_cutoff
1994-06-01,115,0,0.0,0.09658885269634455,core_top_100,core 100,journal_cutoff
1994-07-01,115,0,0.0,0.09658885269634455,core_top_100,core 100,journal_cutoff
1994-08-01,115,0,0.0,0.09658885269634455,core_top_100,core 100,journal_cutoff
1994-09-01,124,1,0.8064516129032258,0.16379315377161338,core_top_100,core 100,journal_cutoff
1994-10-01,114,0,0.0,0.16379315377161338,core_top_100,core 100,journal_cutoff
1994-11-01,93,0,0.0,0.09434870932716892,core_top_100,core 100,journal_cutoff
1994-12-01,126,0,0.0,0.09434870932716892,core_top_100,core 100,journal_cutoff
1995-01-01,291,0,0.0,0.06720430107526881,core_top_100,core 100,journal_cutoff
1995-02-01,130,0,0.0,0.06720430107526881,core_top_100,core 100,journal_cutoff
1995-03-01,124,1,0.8064516129032258,0.13440860215053763,core_top_100,core 100,journal_cutoff
1995-04-01,140,0,0.0,0.13440860215053763,core_top_100,core 100,journal_cutoff
1995-05-01,139,0,0.0,0.13440860215053763,core_top_100,core 100,journal_cutoff
1995-06-01,127,1,0.7874015748031495,0.20002540005080008,core_top_100,core 100,journal_cutoff
1995-07-01,119,1,0.8403361344537815,0.27005341125528187,core_top_100,core 100,journal_cutoff
1995-08-01,153,0,0.0,0.27005341125528187,core_top_100,core 100,journal_cutoff
1995-09-01,109,0,0.0,0.2028491101800131,core_top_100,core 100,journal_cutoff
1995-10-01,110,0,0.0,0.2028491101800131,core_top_100,core 100,journal_cutoff
1995-11-01,141,0,0.0,0.2028491101800131,core_top_100,core 100,journal_cutoff
1995-12-01,123,0,0.0,0.2028491101800131,core_top_100,core 100,journal_cutoff
1996-01-01,293,0,0.0,0.2028491101800131,core_top_100,core 100,journal_cutoff
1996-02-01,109,0,0.0,0.2028491101800131,core_top_100,core 100,journal_cutoff
1996-03-01,117,0,0.0,0.13564480910474427,core_top_100,core 100,journal_cutoff
1996-04-01,162,1,0.6172839506172839,0.18708513832285126,core_top_100,core 100,journal_cutoff
1996-05-01,170,0,0.0,0.18708513832285126,core_top_100,core 100,journal_cutoff
1996-06-01,110,0,0.0,0.12146834042258879,core_top_100,core 100,journal_cutoff
1996-07-01,142,0,0.0,0.05144032921810699,core_top_100,core 100,journal_cutoff
1996-08-01,143,0,0.0,0.05144032921810699,core_top_100,core 100,journal_cutoff
1996-09-01,138,0,0.0,0.05144032921810699,core_top_100,core 100,journal_cutoff
1996-10-01,116,1,0.8620689655172413,0.1232794096778771,core_top_100,core 100,journal_cutoff
1996-11-01,144,0,0.0,0.1232794096778771,core_top_100,core 100,journal_cutoff
1996-12-01,109,0,0.0,0.1232794096778771,core_top_100,core 100,journal_cutoff
1997-01-01,275,0,0.0,0.1232794096778771,core_top_100,core 100,journal_cutoff
1997-02-01,141,0,0.0,0.1232794096778771,core_top_100,core 100,journal_cutoff
1997-03-01,85,0,0.0,0.1232794096778771,core_top_100,core 100,journal_cutoff
1997-04-01,162,0,0.0,0.07183908045977011,core_top_100,core 100,journal_cutoff
1997-05-01,145,0,0.0,0.07183908045977011,core_top_100,core 100,journal_cutoff
1997-06-01,139,1,0.7194244604316548,0.13179111882907468,core_top_100,core 100,journal_cutoff
1997-07-01,148,0,0.0,0.13179111882907468,core_top_100,core 100,journal_cutoff
1997-08-01,144,0,0.0,0.13179111882907468,core_top_100,core 100,journal_cutoff
1997-09-01,129,0,0.0,0.13179111882907468,core_top_100,core 100,journal_cutoff
1997-10-01,98,0,0.0,0.059952038369304565,core_top_100,core 100,journal_cutoff
1997-11-01,174,0,0.0,0.059952038369304565,core_top_100,core 100,journal_cutoff
1997-12-01,116,0,0.0,0.059952038369304565,core_top_100,core 100,journal_cutoff
1998-01-01,232,0,0.0,0.059952038369304565,core_top_100,core 100,journal_cutoff
1998-02-01,144,0,0.0,0.059952038369304565,core_top_100,core 100,journal_cutoff
1998-03-01,93,0,0.0,0.059952038369304565,core_top_100,core 100,journal_cutoff
1998-04-01,122,0,0.0,0.059952038369304565,core_top_100,core 100,journal_cutoff
1998-05-01,175,0,0.0,0.059952038369304565,core_top_100,core 100,journal_cutoff
1998-06-01,100,0,0.0,0.0,core_top_100,core 100,journal_cutoff
1998-07-01,129,0,0.0,0.0,core_top_100,core 100,journal_cutoff
1998-08-01,116,0,0.0,0.0,core_top_100,core 100,journal_cutoff
1998-09-01,130,0,0.0,0.0,core_top_100,core 100,journal_cutoff
1998-10-01,112,0,0.0,0.0,core_top_100,core 100,journal_cutoff
1998-11-01,160,0,0.0,0.0,core_top_100,core 100,journal_cutoff
1998-12-01,83,0,0.0,0.0,core_top_100,core 100,journal_cutoff
1999-01-01,193,0,0.0,0.0,core_top_100,core 100,journal_cutoff
1999-02-01,161,1,0.6211180124223602,0.05175983436853002,core_top_100,core 100,journal_cutoff
1999-03-01,113,0,0.0,0.05175983436853002,core_top_100,core 100,journal_cutoff
1999-04-01,133,0,0.0,0.05175983436853002,core_top_100,core 100,journal_cutoff
1999-05-01,157,0,0.0,0.05175983436853002,core_top_100,core 100,journal_cutoff
1999-06-01,126,0,0.0,0.05175983436853002,core_top_100,core 100,journal_cutoff
1999-07-01,115,0,0.0,0.05175983436853002,core_top_100,core 100,journal_cutoff
1999-08-01,167,0,0.0,0.05175983436853002,core_top_100,core 100,journal_cutoff
1999-09-01,108,1,0.9259259259259258,0.12892032819569052,core_top_100,core 100,journal_cutoff
1999-10-01,143,0,0.0,0.12892032819569052,core_top_100,core 100,journal_cutoff
1999-11-01,133,0,0.0,0.12892032819569052,core_top_100,core 100,journal_cutoff
1999-12-01,134,0,0.0,0.12892032819569052,core_top_100,core 100,journal_cutoff
2000-01-01,236,1,0.423728813559322,0.16423106265896734,core_top_100,core 100,journal_cutoff
2000-02-01,146,0,0.0,0.11247122829043732,core_top_100,core 100,journal_cutoff
2000-03-01,116,0,0.0,0.11247122829043732,core_top_100,core 100,journal_cutoff
2000-04-01,148,0,0.0,0.11247122829043732,core_top_100,core 100,journal_cutoff
2000-05-01,166,0,0.0,0.11247122829043732,core_top_100,core 100,journal_cutoff
2000-06-01,133,0,0.0,0.11247122829043732,core_top_100,core 100,journal_cutoff
2000-07-01,122,0,0.0,0.11247122829043732,core_top_100,core 100,journal_cutoff
2000-08-01,136,0,0.0,0.11247122829043732,core_top_100,core 100,journal_cutoff
2000-09-01,112,0,0.0,0.03531073446327684,core_top_100,core 100,journal_cutoff
2000-10-01,147,0,0.0,0.03531073446327684,core_top_100,core 100,journal_cutoff
2000-11-01,111,0,0.0,0.03531073446327684,core_top_100,core 100,journal_cutoff
2000-12-01,160,0,0.0,0.03531073446327684,core_top_100,core 100,journal_cutoff
2001-01-01,222,1,0.45045045045045046,0.03753753753753754,core_top_100,core 100,journal_cutoff
2001-02-01,129,0,0.0,0.03753753753753754,core_top_100,core 100,journal_cutoff
2001-03-01,140,0,0.0,0.03753753753753754,core_top_100,core 100,journal_cutoff
2001-04-01,152,0,0.0,0.03753753753753754,core_top_100,core 100,journal_cutoff
2001-05-01,174,0,0.0,0.03753753753753754,core_top_100,core 100,journal_cutoff
2001-06-01,153,0,0.0,0.03753753753753754,core_top_100,core 100,journal_cutoff
2001-07-01,137,0,0.0,0.03753753753753754,core_top_100,core 100,journal_cutoff
2001-08-01,150,0,0.0,0.03753753753753754,core_top_100,core 100,journal_cutoff
2001-09-01,132,0,0.0,0.03753753753753754,core_top_100,core 100,journal_cutoff
2001-10-01,143,0,0.0,0.03753753753753754,core_top_100,core 100,journal_cutoff
2001-11-01,118,0,0.0,0.03753753753753754,core_top_100,core 100,journal_cutoff
2001-12-01,172,0,0.0,0.03753753753753754,core_top_100,core 100,journal_cutoff
2002-01-01,324,0,0.0,0.0,core_top_100,core 100,journal_cutoff
2002-02-01,130,0,0.0,0.0,core_top_100,core 100,journal_cutoff
2002-03-01,145,0,0.0,0.0,core_top_100,core 100,journal_cutoff
2002-04-01,188,0,0.0,0.0,core_top_100,core 100,journal_cutoff
2002-05-01,147,1,0.6802721088435374,0.056689342403628114,core_top_100,core 100,journal_cutoff
2002-06-01,129,0,0.0,0.056689342403628114,core_top_100,core 100,journal_cutoff
2002-07-01,155,0,0.0,0.056689342403628114,core_top_100,core 100,journal_cutoff
2002-08-01,156,0,0.0,0.056689342403628114,core_top_100,core 100,journal_cutoff
2002-09-01,120,0,0.0,0.056689342403628114,core_top_100,core 100,journal_cutoff
2002-10-01,246,0,0.0,0.056689342403628114,core_top_100,core 100,journal_cutoff
2002-11-01,160,0,0.0,0.056689342403628114,core_top_100,core 100,journal_cutoff
2002-12-01,159,0,0.0,0.056689342403628114,core_top_100,core 100,journal_cutoff
2003-01-01,339,1,0.2949852507374631,0.08127144663175005,core_top_100,core 100,journal_cutoff
2003-02-01,150,2,1.3333333333333335,0.19238255774286117,core_top_100,core 100,journal_cutoff
2003-03-01,222,0,0.0,0.19238255774286117,core_top_100,core 100,journal_cutoff
2003-04-01,261,0,0.0,0.19238255774286117,core_top_100,core 100,journal_cutoff
2003-05-01,230,0,0.0,0.13569321533923306,core_top_100,core 100,journal_cutoff
2003-06-01,183,0,0.0,0.13569321533923306,core_top_100,core 100,journal_cutoff
2003-07-01,147,0,0.0,0.13569321533923306,core_top_100,core 100,journal_cutoff
2003-08-01,120,1,0.8333333333333334,0.2051376597836775,core_top_100,core 100,journal_cutoff
2003-09-01,157,0,0.0,0.2051376597836775,core_top_100,core 100,journal_cutoff
2003-10-01,169,0,0.0,0.2051376597836775,core_top_100,core 100,journal_cutoff
2003-11-01,146,1,0.684931506849315,0.26221528535445376,core_top_100,core 100,journal_cutoff
2003-12-01,203,0,0.0,0.26221528535445376,core_top_100,core 100,journal_cutoff
2004-01-01,272,0,0.0,0.23763318112633183,core_top_100,core 100,journal_cutoff
2004-02-01,172,0,0.0,0.1265220700152207,core_top_100,core 100,journal_cutoff
2004-03-01,152,1,0.6578947368421052,0.18134663141872945,core_top_100,core 100,journal_cutoff
2004-04-01,173,0,0.0,0.18134663141872945,core_top_100,core 100,journal_cutoff
2004-05-01,215,0,0.0,0.18134663141872945,core_top_100,core 100,journal_cutoff
2004-06-01,156,0,0.0,0.18134663141872945,core_top_100,core 100,journal_cutoff
2004-07-01,121,0,0.0,0.18134663141872945,core_top_100,core 100,journal_cutoff
2004-08-01,173,0,0.0,0.111902186974285,core_top_100,core 100,journal_cutoff
2004-09-01,161,0,0.0,0.111902186974285,core_top_100,core 100,journal_cutoff
2004-10-01,133,0,0.0,0.111902186974285,core_top_100,core 100,journal_cutoff
2004-11-01,112,0,0.0,0.05482456140350877,core_top_100,core 100,journal_cutoff
2004-12-01,247,0,0.0,0.05482456140350877,core_top_100,core 100,journal_cutoff
2005-01-01,283,0,0.0,0.05482456140350877,core_top_100,core 100,journal_cutoff
2005-02-01,175,0,0.0,0.05482456140350877,core_top_100,core 100,journal_cutoff
2005-03-01,185,0,0.0,0.0,core_top_100,core 100,journal_cutoff
2005-04-01,174,0,0.0,0.0,core_top_100,core 100,journal_cutoff
2005-05-01,193,0,0.0,0.0,core_top_100,core 100,journal_cutoff
2005-06-01,167,0,0.0,0.0,core_top_100,core 100,journal_cutoff
2005-07-01,142,1,0.7042253521126761,0.05868544600938968,core_top_100,core 100,journal_cutoff
2005-08-01,182,1,0.5494505494505495,0.10447299179693548,core_top_100,core 100,journal_cutoff
2005-09-01,171,0,0.0,0.10447299179693548,core_top_100,core 100,journal_cutoff
2005-10-01,134,0,0.0,0.10447299179693548,core_top_100,core 100,journal_cutoff
2005-11-01,184,0,0.0,0.10447299179693548,core_top_100,core 100,journal_cutoff
2005-12-01,143,0,0.0,0.10447299179693548,core_top_100,core 100,journal_cutoff
2006-01-01,330,0,0.0,0.10447299179693548,core_top_100,core 100,journal_cutoff
2006-02-01,141,0,0.0,0.10447299179693548,core_top_100,core 100,journal_cutoff
2006-03-01,191,0,0.0,0.10447299179693548,core_top_100,core 100,journal_cutoff
2006-04-01,168,0,0.0,0.10447299179693548,core_top_100,core 100,journal_cutoff
2006-05-01,188,0,0.0,0.10447299179693548,core_top_100,core 100,journal_cutoff
2006-06-01,174,1,0.5747126436781609,0.15236571210344887,core_top_100,core 100,journal_cutoff
2006-07-01,233,0,0.0,0.09368026609405922,core_top_100,core 100,journal_cutoff
2006-08-01,155,0,0.0,0.047892720306513405,core_top_100,core 100,journal_cutoff
2006-09-01,199,0,0.0,0.047892720306513405,core_top_100,core 100,journal_cutoff
2006-10-01,146,0,0.0,0.047892720306513405,core_top_100,core 100,journal_cutoff
2006-11-01,179,0,0.0,0.047892720306513405,core_top_100,core 100,journal_cutoff
2006-12-01,175,0,0.0,0.047892720306513405,core_top_100,core 100,journal_cutoff
2007-01-01,355,2,0.5633802816901409,0.09484107711402516,core_top_100,core 100,journal_cutoff
2007-02-01,180,0,0.0,0.09484107711402516,core_top_100,core 100,journal_cutoff
2007-03-01,227,0,0.0,0.09484107711402516,core_top_100,core 100,journal_cutoff
2007-04-01,200,0,0.0,0.09484107711402516,core_top_100,core 100,journal_cutoff
2007-05-01,186,0,0.0,0.09484107711402516,core_top_100,core 100,journal_cutoff
2007-06-01,192,0,0.0,0.04694835680751174,core_top_100,core 100,journal_cutoff
2007-07-01,185,0,0.0,0.04694835680751174,core_top_100,core 100,journal_cutoff
2007-08-01,152,0,0.0,0.04694835680751174,core_top_100,core 100,journal_cutoff
2007-09-01,204,0,0.0,0.04694835680751174,core_top_100,core 100,journal_cutoff
2007-10-01,121,1,0.8264462809917356,0.1158188802234897,core_top_100,core 100,journal_cutoff
2007-11-01,157,0,0.0,0.1158188802234897,core_top_100,core 100,journal_cutoff
2007-12-01,173,0,0.0,0.1158188802234897,core_top_100,core 100,journal_cutoff
2008-01-01,244,0,0.0,0.06887052341597796,core_top_100,core 100,journal_cutoff
2008-02-01,154,1,0.6493506493506493,0.12298307752853206,core_top_100,core 100,journal_cutoff
2008-03-01,249,0,0.0,0.12298307752853206,core_top_100,core 100,journal_cutoff
2008-04-01,230,0,0.0,0.12298307752853206,core_top_100,core 100,journal_cutoff
2008-05-01,177,0,0.0,0.12298307752853206,core_top_100,core 100,journal_cutoff
2008-06-01,199,0,0.0,0.12298307752853206,core_top_100,core 100,journal_cutoff
2008-07-01,159,1,0.628930817610063,0.17539397899603734,core_top_100,core 100,journal_cutoff
2008-08-01,176,0,0.0,0.17539397899603734,core_top_100,core 100,journal_cutoff
2008-09-01,244,1,0.4098360655737705,0.2095469844605182,core_top_100,core 100,journal_cutoff
2008-10-01,162,0,0.0,0.14067646104454024,core_top_100,core 100,journal_cutoff
2008-11-01,174,0,0.0,0.14067646104454024,core_top_100,core 100,journal_cutoff
2008-12-01,183,1,0.546448087431694,0.18621380166384807,core_top_100,core 100,journal_cutoff
2009-01-01,250,0,0.0,0.18621380166384807,core_top_100,core 100,journal_cutoff
2009-02-01,174,0,0.0,0.13210124755129396,core_top_100,core 100,journal_cutoff
2009-03-01,255,0,0.0,0.13210124755129396,core_top_100,core 100,journal_cutoff
2009-04-01,226,0,0.0,0.13210124755129396,core_top_100,core 100,journal_cutoff
2009-05-01,208,0,0.0,0.13210124755129396,core_top_100,core 100,journal_cutoff
2009-06-01,225,0,0.0,0.13210124755129396,core_top_100,core 100,journal_cutoff
2009-07-01,202,0,0.0,0.07969034608378871,core_top_100,core 100,journal_cutoff
2009-08-01,165,1,0.6060606060606061,0.13019539658883922,core_top_100,core 100,journal_cutoff
2009-09-01,245,0,0.0,0.09604239112435835,core_top_100,core 100,journal_cutoff
2009-10-01,246,0,0.0,0.09604239112435835,core_top_100,core 100,journal_cutoff
2009-11-01,204,0,0.0,0.09604239112435835,core_top_100,core 100,journal_cutoff
2009-12-01,179,0,0.0,0.050505050505050504,core_top_100,core 100,journal_cutoff
2010-01-01,289,1,0.34602076124567477,0.07934011394219008,core_top_100,core 100,journal_cutoff
2010-02-01,214,0,0.0,0.07934011394219008,core_top_100,core 100,journal_cutoff
2010-03-01,279,0,0.0,0.07934011394219008,core_top_100,core 100,journal_cutoff
2010-04-01,208,0,0.0,0.07934011394219008,core_top_100,core 100,journal_cutoff
2010-05-01,244,0,0.0,0.07934011394219008,core_top_100,core 100,journal_cutoff
2010-06-01,191,0,0.0,0.07934011394219008,core_top_100,core 100,journal_cutoff
2010-07-01,214,0,0.0,0.07934011394219008,core_top_100,core 100,journal_cutoff
2010-08-01,214,0,0.0,0.028835063437139565,core_top_100,core 100,journal_cutoff
2010-09-01,295,0,0.0,0.028835063437139565,core_top_100,core 100,journal_cutoff
2010-10-01,189,1,0.5291005291005291,0.07292677419551698,core_top_100,core 100,journal_cutoff
2010-11-01,254,1,0.39370078740157477,0.10573517314564822,core_top_100,core 100,journal_cutoff
2010-12-01,192,0,0.0,0.10573517314564822,core_top_100,core 100,journal_cutoff
2011-01-01,288,0,0.0,0.07690010970850865,core_top_100,core 100,journal_cutoff
2011-02-01,244,0,0.0,0.07690010970850865,core_top_100,core 100,journal_cutoff
2011-03-01,214,0,0.0,0.07690010970850865,core_top_100,core 100,journal_cutoff
2011-04-01,237,1,0.42194092827004215,0.11206185373101217,core_top_100,core 100,journal_cutoff
2011-05-01,249,0,0.0,0.11206185373101217,core_top_100,core 100,journal_cutoff
2011-06-01,245,0,0.0,0.11206185373101217,core_top_100,core 100,journal_cutoff
2011-07-01,204,0,0.0,0.11206185373101217,core_top_100,core 100,journal_cutoff
2011-08-01,227,1,0.4405286343612335,0.14877257326111495,core_top_100,core 100,journal_cutoff
2011-09-01,263,0,0.0,0.14877257326111495,core_top_100,core 100,journal_cutoff
2011-10-01,186,0,0.0,0.10468086250273755,core_top_100,core 100,journal_cutoff
2011-11-01,202,0,0.0,0.0718724635526063,core_top_100,core 100,journal_cutoff
2011-12-01,205,0,0.0,0.0718724635526063,core_top_100,core 100,journal_cutoff
2012-01-01,324,0,0.0,0.0718724635526063,core_top_100,core 100,journal_cutoff
2012-02-01,234,0,0.0,0.0718724635526063,core_top_100,core 100,journal_cutoff
2012-03-01,253,0,0.0,0.0718724635526063,core_top_100,core 100,journal_cutoff
2012-04-01,224,0,0.0,0.03671071953010279,core_top_100,core 100,journal_cutoff
2012-05-01,319,0,0.0,0.03671071953010279,core_top_100,core 100,journal_cutoff
2012-06-01,253,0,0.0,0.03671071953010279,core_top_100,core 100,journal_cutoff
2012-07-01,222,0,0.0,0.03671071953010279,core_top_100,core 100,journal_cutoff
2012-08-01,264,0,0.0,0.0,core_top_100,core 100,journal_cutoff
2012-09-01,284,0,0.0,0.0,core_top_100,core 100,journal_cutoff
2012-10-01,291,0,0.0,0.0,core_top_100,core 100,journal_cutoff
2012-11-01,287,0,0.0,0.0,core_top_100,core 100,journal_cutoff
2012-12-01,261,1,0.38314176245210724,0.03192848020434227,core_top_100,core 100,journal_cutoff
2013-01-01,342,0,0.0,0.03192848020434227,core_top_100,core 100,journal_cutoff
2013-02-01,250,0,0.0,0.03192848020434227,core_top_100,core 100,journal_cutoff
2013-03-01,311,0,0.0,0.03192848020434227,core_top_100,core 100,journal_cutoff
2013-04-01,259,0,0.0,0.03192848020434227,core_top_100,core 100,journal_cutoff
2013-05-01,307,0,0.0,0.03192848020434227,core_top_100,core 100,journal_cutoff
2013-06-01,241,0,0.0,0.03192848020434227,core_top_100,core 100,journal_cutoff
2013-07-01,293,0,0.0,0.03192848020434227,core_top_100,core 100,journal_cutoff
2013-08-01,259,1,0.3861003861003861,0.06410351237937445,core_top_100,core 100,journal_cutoff
2013-09-01,270,0,0.0,0.06410351237937445,core_top_100,core 100,journal_cutoff
2013-10-01,271,0,0.0,0.06410351237937445,core_top_100,core 100,journal_cutoff
2013-11-01,234,0,0.0,0.06410351237937445,core_top_100,core 100,journal_cutoff
2013-12-01,212,0,0.0,0.032175032175032175,core_top_100,core 100,journal_cutoff
2014-01-01,332,0,0.0,0.032175032175032175,core_top_100,core 100,journal_cutoff
2014-02-01,278,0,0.0,0.032175032175032175,core_top_100,core 100,journal_cutoff
2014-03-01,283,0,0.0,0.032175032175032175,core_top_100,core 100,journal_cutoff
2014-04-01,245,0,0.0,0.032175032175032175,core_top_100,core 100,journal_cutoff
2014-05-01,303,1,0.33003300330033003,0.059677782450059676,core_top_100,core 100,journal_cutoff
2014-06-01,260,0,0.0,0.059677782450059676,core_top_100,core 100,journal_cutoff
2014-07-01,297,0,0.0,0.059677782450059676,core_top_100,core 100,journal_cutoff
2014-08-01,263,0,0.0,0.027502750275027504,core_top_100,core 100,journal_cutoff
2014-09-01,322,0,0.0,0.027502750275027504,core_top_100,core 100,journal_cutoff
2014-10-01,298,0,0.0,0.027502750275027504,core_top_100,core 100,journal_cutoff
